year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2024,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,450000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,390000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,350000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OKLAHOMA,OK,40,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,340000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,105000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,110000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,95000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,80000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OREGON,OR,41,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,95000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,1010000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,1050000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,1040000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,1020000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,PENNSYLVANIA,PA,42,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,1180000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,RHODE ISLAND,RI,44,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,RHODE ISLAND,RI,44,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,RHODE ISLAND,RI,44,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,RHODE ISLAND,RI,44,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,RHODE ISLAND,RI,44,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,390000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,340000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,365000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,320000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH CAROLINA,SC,45,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,390000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,6850000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,5900000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,6300000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,5750000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,6150000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,930000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,700000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,940000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,830000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,TENNESSEE,TN,47,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,990000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2500000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2200000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2500000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2150000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,TEXAS,TX,48,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,2150000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,85000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,80000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,75000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,60000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,UTAH,UT,49,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,65000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,VERMONT,VT,50,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,95000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,VERMONT,VT,50,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,94000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,VERMONT,VT,50,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,89000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,VERMONT,VT,50,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,90000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,VERMONT,VT,50,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,85000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,470000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,460000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,495000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,430000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,VIRGINIA,VA,51,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,490000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,200000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,205000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,160000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,135000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WASHINGTON,WA,53,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,165000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,41000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,41000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,44000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,40000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WEST VIRGINIA,WV,54,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,45000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,4150000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,3750000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,4000000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,3900000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,3950000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,85000.0,
2024,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,85000.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,85000.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,95000.0,
2021,YEAR,ALL PRODUCTION PRACTICES,WYOMING,WY,56,,,STATE,CORN,ALL CLASSES,ALL UTILIZATION PRACTICES,AREA PLANTED,CORN - ACRES PLANTED,ACRES,95000.0,
2025,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.9,
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.8,
2022,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.8,
2025,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.7,
2024,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,4.9,
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.5,
2022,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.6,
2021,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2025,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.4,
2024,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.9,
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.7,
2021,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2025,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,17.9,
2024,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,18.8,
2023,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,13.8,
2022,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,9.6,
2021,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,13.1,
2025,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.9,
2024,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.1,
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.9,
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.6,
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,4.3,
2025,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.6,
2024,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.4,
2023,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.1,
2022,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,9.0,
2021,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.3,
2025,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,7.8,
2024,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,12.1,
2023,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,10.8,
2022,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,13.2,
2021,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.5,
2025,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.4,
2024,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,6.9,
2022,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,3.5,
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.1,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,16.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,15.4,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,10.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,12.5,
